[29-05:10:00:00.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1011] [SRC_HO_P] [MRO] AMF_UE_ID: 2011, RSRP_SOURCE: 83, RSRP_TARGET: 80, RSRQ_SOURCE: 15, RSRQ_TARGET: 13, LOAD_SOURCE: 2, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235312328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235302328, HO_FAIL_COUNT: 0, HO_MARGIN: 22, TIME_TO_TRIGGER: 12, HOF: 0
[29-05:11:46:12.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1035] [SRC_HO_P] [MRO] AMF_UE_ID: 2035, RSRP_SOURCE: 81, RSRP_TARGET: 71, RSRQ_SOURCE: 16, RSRQ_TARGET: 13, LOAD_SOURCE: 0, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235322328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235352328, HO_FAIL_COUNT: 3, HO_MARGIN: 19, TIME_TO_TRIGGER: 10, HOF: 0
[29-05:12:04:01.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1026] [SRC_HO_P] [MRO] AMF_UE_ID: 2026, RSRP_SOURCE: 64, RSRP_TARGET: 59, RSRQ_SOURCE: 14, RSRQ_TARGET: 12, LOAD_SOURCE: 1, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235382328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235392328, HO_FAIL_COUNT: 1, HO_MARGIN: 18, TIME_TO_TRIGGER: 1, HOF: 0
[29-05:12:21:52.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1003] [SRC_HO_P] [MRO] AMF_UE_ID: 2003, RSRP_SOURCE: 67, RSRP_TARGET: 68, RSRQ_SOURCE: 15, RSRQ_TARGET: 11, LOAD_SOURCE: 0, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235312328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235372328, HO_FAIL_COUNT: 2, HO_MARGIN: 27, TIME_TO_TRIGGER: 10, HOF: 0
[29-05:12:22:00.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1058] [SRC_HO_P] [MRO] AMF_UE_ID: 2058, RSRP_SOURCE: 89, RSRP_TARGET: 79, RSRQ_SOURCE: 17, RSRQ_TARGET: 14, LOAD_SOURCE: 0, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235362328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235302328, HO_FAIL_COUNT: 2, HO_MARGIN: 11, TIME_TO_TRIGGER: 10, HOF: 0
[29-05:12:22:08.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1006] [SRC_HO_P] [MRO] AMF_UE_ID: 2006, RSRP_SOURCE: 75, RSRP_TARGET: 79, RSRQ_SOURCE: 18, RSRQ_TARGET: 15, LOAD_SOURCE: 1, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235342328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235322328, HO_FAIL_COUNT: 0, HO_MARGIN: 22, TIME_TO_TRIGGER: 0, HOF: 0
[29-05:11:46:42.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1095] [SRC_HO_P] [MRO] AMF_UE_ID: 2095, RSRP_SOURCE: 85, RSRP_TARGET: 77, RSRQ_SOURCE: 15, RSRQ_TARGET: 11, LOAD_SOURCE: 1, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235352328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235302328, HO_FAIL_COUNT: 5, HO_MARGIN: 21, TIME_TO_TRIGGER: 14, HOF: 0
[29-05:12:22:24.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1027] [SRC_HO_P] [MRO] AMF_UE_ID: 2027, RSRP_SOURCE: 87, RSRP_TARGET: 80, RSRQ_SOURCE: 17, RSRQ_TARGET: 13, LOAD_SOURCE: 1, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235342328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235312328, HO_FAIL_COUNT: 1, HO_MARGIN: 20, TIME_TO_TRIGGER: 9, HOF: 0
[29-05:12:40:21.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1047] [SRC_HO_P] [MRO] AMF_UE_ID: 2047, RSRP_SOURCE: 116, RSRP_TARGET: 108, RSRQ_SOURCE: 17, RSRQ_TARGET: 15, LOAD_SOURCE: 1, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235332328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235342328, HO_FAIL_COUNT: 2, HO_MARGIN: 9, TIME_TO_TRIGGER: 3, HOF: 0
[29-05:12:22:40.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1061] [SRC_HO_P] [MRO] AMF_UE_ID: 2061, RSRP_SOURCE: 113, RSRP_TARGET: 104, RSRQ_SOURCE: 17, RSRQ_TARGET: 15, LOAD_SOURCE: 1, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235302328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235382328, HO_FAIL_COUNT: 3, HO_MARGIN: 22, TIME_TO_TRIGGER: 10, HOF: 1
[29-05:11:47:06.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1060] [SRC_HO_P] [MRO] AMF_UE_ID: 2060, RSRP_SOURCE: 78, RSRP_TARGET: 69, RSRQ_SOURCE: 18, RSRQ_TARGET: 14, LOAD_SOURCE: 1, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235342328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235322328, HO_FAIL_COUNT: 3, HO_MARGIN: 10, TIME_TO_TRIGGER: 3, HOF: 0
[29-05:12:05:04.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1082] [SRC_HO_P] [MRO] AMF_UE_ID: 2082, RSRP_SOURCE: 108, RSRP_TARGET: 102, RSRQ_SOURCE: 15, RSRQ_TARGET: 13, LOAD_SOURCE: 0, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235352328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235322328, HO_FAIL_COUNT: 5, HO_MARGIN: 22, TIME_TO_TRIGGER: 7, HOF: 1
[29-05:12:40:57.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1024] [SRC_HO_P] [MRO] AMF_UE_ID: 2024, RSRP_SOURCE: 89, RSRP_TARGET: 82, RSRQ_SOURCE: 19, RSRQ_TARGET: 15, LOAD_SOURCE: 1, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235352328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235362328, HO_FAIL_COUNT: 1, HO_MARGIN: 1, TIME_TO_TRIGGER: 5, HOF: 0
[29-05:12:23:12.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1059] [SRC_HO_P] [MRO] AMF_UE_ID: 2059, RSRP_SOURCE: 108, RSRP_TARGET: 101, RSRQ_SOURCE: 18, RSRQ_TARGET: 14, LOAD_SOURCE: 0, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235312328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235322328, HO_FAIL_COUNT: 2, HO_MARGIN: 22, TIME_TO_TRIGGER: 3, HOF: 0
[29-05:12:23:20.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1013] [SRC_HO_P] [MRO] AMF_UE_ID: 2013, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 17, RSRQ_TARGET: 14, LOAD_SOURCE: 0, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235332328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235372328, HO_FAIL_COUNT: 3, HO_MARGIN: 24, TIME_TO_TRIGGER: 7, HOF: 0
[29-05:12:23:28.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1031] [SRC_HO_P] [MRO] AMF_UE_ID: 2031, RSRP_SOURCE: 79, RSRP_TARGET: 69, RSRQ_SOURCE: 14, RSRQ_TARGET: 12, LOAD_SOURCE: 1, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235392328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235362328, HO_FAIL_COUNT: 1, HO_MARGIN: 6, TIME_TO_TRIGGER: 5, HOF: 0
[29-05:12:05:39.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1049] [SRC_HO_P] [MRO] AMF_UE_ID: 2049, RSRP_SOURCE: 113, RSRP_TARGET: 104, RSRQ_SOURCE: 17, RSRQ_TARGET: 13, LOAD_SOURCE: 1, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235342328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235332328, HO_FAIL_COUNT: 2, HO_MARGIN: 0, TIME_TO_TRIGGER: 15, HOF: 0
[29-05:11:29:50.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1022] [SRC_HO_P] [MRO] AMF_UE_ID: 2022, RSRP_SOURCE: 74, RSRP_TARGET: 77, RSRQ_SOURCE: 14, RSRQ_TARGET: 12, LOAD_SOURCE: 1, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235322328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235372328, HO_FAIL_COUNT: 3, HO_MARGIN: 19, TIME_TO_TRIGGER: 13, HOF: 1
[29-05:11:47:54.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1031] [SRC_HO_P] [MRO] AMF_UE_ID: 2031, RSRP_SOURCE: 82, RSRP_TARGET: 80, RSRQ_SOURCE: 19, RSRQ_TARGET: 15, LOAD_SOURCE: 2, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235312328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235302328, HO_FAIL_COUNT: 1, HO_MARGIN: 30, TIME_TO_TRIGGER: 8, HOF: 0
[29-05:12:42:00.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1000] [SRC_HO_P] [MRO] AMF_UE_ID: 2000, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 17, RSRQ_TARGET: 13, LOAD_SOURCE: 1, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235322328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235372328, HO_FAIL_COUNT: 2, HO_MARGIN: 16, TIME_TO_TRIGGER: 2, HOF: 1
[29-05:11:48:06.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1056] [SRC_HO_P] [MRO] AMF_UE_ID: 2056, RSRP_SOURCE: 108, RSRP_TARGET: 98, RSRQ_SOURCE: 19, RSRQ_TARGET: 15, LOAD_SOURCE: 0, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235342328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235352328, HO_FAIL_COUNT: 0, HO_MARGIN: 5, TIME_TO_TRIGGER: 8, HOF: 0
[29-05:11:48:12.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1008] [SRC_HO_P] [MRO] AMF_UE_ID: 2008, RSRP_SOURCE: 104, RSRP_TARGET: 93, RSRQ_SOURCE: 17, RSRQ_TARGET: 15, LOAD_SOURCE: 1, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235372328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235322328, HO_FAIL_COUNT: 2, HO_MARGIN: 30, TIME_TO_TRIGGER: 12, HOF: 0
[29-05:11:30:15.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1043] [SRC_HO_P] [MRO] AMF_UE_ID: 2043, RSRP_SOURCE: 69, RSRP_TARGET: 71, RSRQ_SOURCE: 14, RSRQ_TARGET: 11, LOAD_SOURCE: 1, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235352328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235352328, HO_FAIL_COUNT: 3, HO_MARGIN: 23, TIME_TO_TRIGGER: 14, HOF: 0
[29-05:11:30:20.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1094] [SRC_HO_P] [MRO] AMF_UE_ID: 2094, RSRP_SOURCE: 82, RSRP_TARGET: 74, RSRQ_SOURCE: 14, RSRQ_TARGET: 12, LOAD_SOURCE: 1, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235342328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235312328, HO_FAIL_COUNT: 0, HO_MARGIN: 18, TIME_TO_TRIGGER: 0, HOF: 0
[29-05:12:42:45.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1084] [SRC_HO_P] [MRO] AMF_UE_ID: 2084, RSRP_SOURCE: 80, RSRP_TARGET: 77, RSRQ_SOURCE: 16, RSRQ_TARGET: 12, LOAD_SOURCE: 2, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235382328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235362328, HO_FAIL_COUNT: 1, HO_MARGIN: 24, TIME_TO_TRIGGER: 2, HOF: 0
[29-05:12:24:48.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1064] [SRC_HO_P] [MRO] AMF_UE_ID: 2064, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 17, RSRQ_TARGET: 13, LOAD_SOURCE: 1, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235312328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235352328, HO_FAIL_COUNT: 0, HO_MARGIN: 14, TIME_TO_TRIGGER: 4, HOF: 0
[29-05:12:24:56.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1068] [SRC_HO_P] [MRO] AMF_UE_ID: 2068, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 15, RSRQ_TARGET: 12, LOAD_SOURCE: 1, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235352328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235332328, HO_FAIL_COUNT: 0, HO_MARGIN: 2, TIME_TO_TRIGGER: 14, HOF: 0
[29-05:12:43:12.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1074] [SRC_HO_P] [MRO] AMF_UE_ID: 2074, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 14, RSRQ_TARGET: 11, LOAD_SOURCE: 0, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235372328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235302328, HO_FAIL_COUNT: 3, HO_MARGIN: 6, TIME_TO_TRIGGER: 14, HOF: 0
[29-05:11:48:54.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1074] [SRC_HO_P] [MRO] AMF_UE_ID: 2074, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 17, RSRQ_TARGET: 13, LOAD_SOURCE: 0, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235322328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235312328, HO_FAIL_COUNT: 3, HO_MARGIN: 2, TIME_TO_TRIGGER: 3, HOF: 0
[29-05:12:43:30.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1019] [SRC_HO_P] [MRO] AMF_UE_ID: 2019, RSRP_SOURCE: 81, RSRP_TARGET: 72, RSRQ_SOURCE: 16, RSRQ_TARGET: 12, LOAD_SOURCE: 1, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235322328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235392328, HO_FAIL_COUNT: 1, HO_MARGIN: 5, TIME_TO_TRIGGER: 7, HOF: 0
[29-05:12:43:39.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1018] [SRC_HO_P] [MRO] AMF_UE_ID: 2018, RSRP_SOURCE: 66, RSRP_TARGET: 63, RSRQ_SOURCE: 14, RSRQ_TARGET: 12, LOAD_SOURCE: 0, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235302328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235382328, HO_FAIL_COUNT: 0, HO_MARGIN: 16, TIME_TO_TRIGGER: 3, HOF: 0
[29-05:11:31:00.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1015] [SRC_HO_P] [MRO] AMF_UE_ID: 2015, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 14, RSRQ_TARGET: 11, LOAD_SOURCE: 0, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235372328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235322328, HO_FAIL_COUNT: 3, HO_MARGIN: 1, TIME_TO_TRIGGER: 2, HOF: 0
[29-05:11:49:18.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1036] [SRC_HO_P] [MRO] AMF_UE_ID: 2036, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 16, RSRQ_TARGET: 13, LOAD_SOURCE: 0, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235392328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235362328, HO_FAIL_COUNT: 2, HO_MARGIN: 27, TIME_TO_TRIGGER: 4, HOF: 0
[29-05:12:07:38.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1095] [SRC_HO_P] [MRO] AMF_UE_ID: 2095, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 18, RSRQ_TARGET: 16, LOAD_SOURCE: 1, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235322328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235332328, HO_FAIL_COUNT: 5, HO_MARGIN: 13, TIME_TO_TRIGGER: 7, HOF: 0
[29-05:12:26:00.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1087] [SRC_HO_P] [MRO] AMF_UE_ID: 2087, RSRP_SOURCE: 99, RSRP_TARGET: 88, RSRQ_SOURCE: 15, RSRQ_TARGET: 13, LOAD_SOURCE: 1, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235362328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235392328, HO_FAIL_COUNT: 2, HO_MARGIN: 17, TIME_TO_TRIGGER: 9, HOF: 0
[29-05:12:07:52.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1082] [SRC_HO_P] [MRO] AMF_UE_ID: 2082, RSRP_SOURCE: 82, RSRP_TARGET: 74, RSRQ_SOURCE: 17, RSRQ_TARGET: 15, LOAD_SOURCE: 1, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235322328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235332328, HO_FAIL_COUNT: 5, HO_MARGIN: 2, TIME_TO_TRIGGER: 12, HOF: 0
[29-05:12:26:16.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1020] [SRC_HO_P] [MRO] AMF_UE_ID: 2020, RSRP_SOURCE: 98, RSRP_TARGET: 88, RSRQ_SOURCE: 14, RSRQ_TARGET: 10, LOAD_SOURCE: 1, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235302328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235312328, HO_FAIL_COUNT: 4, HO_MARGIN: 14, TIME_TO_TRIGGER: 8, HOF: 0
[29-05:12:08:06.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1006] [SRC_HO_P] [MRO] AMF_UE_ID: 2006, RSRP_SOURCE: 120, RSRP_TARGET: 115, RSRQ_SOURCE: 18, RSRQ_TARGET: 16, LOAD_SOURCE: 0, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235332328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235382328, HO_FAIL_COUNT: 0, HO_MARGIN: 12, TIME_TO_TRIGGER: 15, HOF: 0
[29-05:12:26:32.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1023] [SRC_HO_P] [MRO] AMF_UE_ID: 2023, RSRP_SOURCE: 119, RSRP_TARGET: 113, RSRQ_SOURCE: 19, RSRQ_TARGET: 16, LOAD_SOURCE: 1, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235392328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235362328, HO_FAIL_COUNT: 3, HO_MARGIN: 12, TIME_TO_TRIGGER: 8, HOF: 1
[29-05:11:50:00.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1070] [SRC_HO_P] [MRO] AMF_UE_ID: 2070, RSRP_SOURCE: 88, RSRP_TARGET: 77, RSRQ_SOURCE: 15, RSRQ_TARGET: 13, LOAD_SOURCE: 1, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235392328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235332328, HO_FAIL_COUNT: 5, HO_MARGIN: 16, TIME_TO_TRIGGER: 2, HOF: 0
[29-05:12:26:48.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1098] [SRC_HO_P] [MRO] AMF_UE_ID: 2098, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 18, RSRQ_TARGET: 14, LOAD_SOURCE: 1, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235372328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235382328, HO_FAIL_COUNT: 3, HO_MARGIN: 9, TIME_TO_TRIGGER: 10, HOF: 0
[29-05:12:08:34.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1046] [SRC_HO_P] [MRO] AMF_UE_ID: 2046, RSRP_SOURCE: 78, RSRP_TARGET: 75, RSRQ_SOURCE: 16, RSRQ_TARGET: 13, LOAD_SOURCE: 2, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235352328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235392328, HO_FAIL_COUNT: 2, HO_MARGIN: 28, TIME_TO_TRIGGER: 3, HOF: 0
[29-05:11:31:55.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1023] [SRC_HO_P] [MRO] AMF_UE_ID: 2023, RSRP_SOURCE: 88, RSRP_TARGET: 77, RSRQ_SOURCE: 15, RSRQ_TARGET: 13, LOAD_SOURCE: 0, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235302328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235382328, HO_FAIL_COUNT: 3, HO_MARGIN: 27, TIME_TO_TRIGGER: 3, HOF: 0
[29-05:12:08:48.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1010] [SRC_HO_P] [MRO] AMF_UE_ID: 2010, RSRP_SOURCE: 108, RSRP_TARGET: 97, RSRQ_SOURCE: 16, RSRQ_TARGET: 12, LOAD_SOURCE: 1, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235392328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235382328, HO_FAIL_COUNT: 1, HO_MARGIN: 20, TIME_TO_TRIGGER: 11, HOF: 0
[29-05:12:45:45.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1099] [SRC_HO_P] [MRO] AMF_UE_ID: 2099, RSRP_SOURCE: 88, RSRP_TARGET: 82, RSRQ_SOURCE: 19, RSRQ_TARGET: 17, LOAD_SOURCE: 1, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235382328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235302328, HO_FAIL_COUNT: 1, HO_MARGIN: 1, TIME_TO_TRIGGER: 0, HOF: 0
[29-05:12:45:54.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1030] [SRC_HO_P] [MRO] AMF_UE_ID: 2030, RSRP_SOURCE: 84, RSRP_TARGET: 82, RSRQ_SOURCE: 17, RSRQ_TARGET: 15, LOAD_SOURCE: 2, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235382328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235372328, HO_FAIL_COUNT: 1, HO_MARGIN: 26, TIME_TO_TRIGGER: 2, HOF: 0
[29-05:11:50:42.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1070] [SRC_HO_P] [MRO] AMF_UE_ID: 2070, RSRP_SOURCE: 114, RSRP_TARGET: 107, RSRQ_SOURCE: 18, RSRQ_TARGET: 15, LOAD_SOURCE: 1, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235382328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235342328, HO_FAIL_COUNT: 5, HO_MARGIN: 16, TIME_TO_TRIGGER: 10, HOF: 0
[29-05:12:46:12.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1082] [SRC_HO_P] [MRO] AMF_UE_ID: 2082, RSRP_SOURCE: 109, RSRP_TARGET: 99, RSRQ_SOURCE: 17, RSRQ_TARGET: 15, LOAD_SOURCE: 1, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235372328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235332328, HO_FAIL_COUNT: 5, HO_MARGIN: 15, TIME_TO_TRIGGER: 13, HOF: 0
